<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2001.11.13	0.89390	0.89440	0.87900	0.88120	9886	0	50
2001.11.14	0.88120	0.88460	0.87700	0.88270	9180	0	50
2001.11.15	0.88270	0.88550	0.88000	0.88170	8694	0	50
2001.11.16	0.88190	0.88670	0.88080	0.88430	8813	0	50
2001.11.19	0.88430	0.88550	0.87640	0.87810	8939	0	50
2001.11.20	0.87820	0.88450	0.87780	0.88310	8521	0	50
2001.11.21	0.88320	0.88400	0.87530	0.87800	8769	0	50
2001.11.22	0.87830	0.87960	0.87610	0.87790	8134	0	50
2001.11.23	0.87830	0.88140	0.87350	0.87820	8026	0	50
2001.11.26	0.87780	0.88350	0.87750	0.88050	8207	0	50
2001.11.27	0.88040	0.88390	0.87690	0.88320	8727	0	50
2001.11.28	0.88310	0.88860	0.88160	0.88770	9238	0	50
2001.11.29	0.88790	0.89210	0.88550	0.88770	8958	0	50
2001.11.30	0.88730	0.89830	0.88470	0.89560	9836	0	50
2001.12.03	0.89560	0.89700	0.88890	0.89130	9340	0	50
2001.12.04	0.89120	0.89230	0.88850	0.89070	9543	0	50
2001.12.05	0.89060	0.89430	0.88460	0.88800	9822	0	50
2001.12.06	0.88790	0.89540	0.88640	0.89450	8664	0	50
2001.12.07	0.89480	0.89500	0.88840	0.89180	9019	0	50
2001.12.10	0.88940	0.89200	0.88400	0.89080	8715	0	50
2001.12.11	0.89090	0.89360	0.88810	0.89260	8642	0	50
2001.12.12	0.89250	0.89880	0.89200	0.89780	9347	0	50
2001.12.13	0.89770	0.89930	0.89190	0.89250	8892	0	50
2001.12.14	0.89270	0.90550	0.89210	0.90260	9620	0	50
2001.12.17	0.90350	0.90830	0.90170	0.90190	10426	0	50
2001.12.18	0.90190	0.90450	0.89930	0.90330	9279	0	50
2001.12.19	0.90330	0.90350	0.89510	0.90080	9800	0	50
2001.12.20	0.90100	0.90120	0.89600	0.89910	10137	0	50
2001.12.21	0.89910	0.90190	0.88540	0.88890	10527	0	50
2001.12.24	0.88880	0.89100	0.87410	0.87900	8892	0	50
2001.12.25	0.87910	0.88260	0.87670	0.87910	2818	0	50
2001.12.26	0.87910	0.88230	0.87650	0.88040	8177	0	50
2001.12.27	0.88030	0.88730	0.87740	0.88360	9975	0	50
2001.12.28	0.88360	0.88610	0.87880	0.88530	9302	0	50
2001.12.31	0.88410	0.89240	0.88240	0.88960	8816	0	50
2002.01.01	0.88970	0.89130	0.88630	0.88950	566	0	50
2002.01.02	0.88960	0.90690	0.88830	0.90330	9726	0	50
2002.01.03	0.90320	0.90610	0.89740	0.89930	10100	0	50
2002.01.04	0.89920	0.90030	0.89380	0.89480	9387	0	50
2002.01.07	0.89500	0.89980	0.88810	0.89340	9600	0	50
2002.01.08	0.89340	0.89390	0.88820	0.89330	9875	0	50
2002.01.09	0.89330	0.89540	0.88640	0.89120	9451	0	50
2002.01.10	0.89120	0.89410	0.89000	0.89140	9056	0	50
2002.01.11	0.89140	0.89340	0.88950	0.89220	8679	0	50
2002.01.14	0.89450	0.89560	0.89140	0.89420	9560	0	50
2002.01.15	0.89420	0.89470	0.88200	0.88360	9784	0	50
2002.01.16	0.88350	0.88470	0.88020	0.88360	9686	0	50
2002.01.17	0.88360	0.88540	0.87930	0.88120	9475	0	50
2002.01.18	0.88140	0.88530	0.87950	0.88450	8688	0	50
2002.01.21	0.88400	0.88690	0.88240	0.88330	8420	0	50
2002.01.22	0.88340	0.88770	0.88110	0.88670	9779	0	50
2002.01.23	0.88640	0.88920	0.87650	0.87740	9736	0	50
2002.01.24	0.87740	0.87960	0.87520	0.87770	9454	0	50
2002.01.25	0.87770	0.87880	0.86310	0.86440	9663	0	50
2002.01.28	0.86450	0.86660	0.85700	0.86190	10320	0	50
2002.01.29	0.86180	0.86610	0.85920	0.86520	9262	0	50
2002.01.30	0.86520	0.86770	0.85990	0.86230	9309	0	50
2002.01.31	0.86210	0.86470	0.85760	0.85920	9119	0	50
2002.02.01	0.85930	0.86440	0.85620	0.86220	8789	0	50
2002.02.04	0.86150	0.87130	0.86050	0.86980	8505	0	50
2002.02.05	0.86980	0.87340	0.86510	0.86730	8673	0	50
2002.02.06	0.86720	0.87080	0.86330	0.86730	8695	0	50
2002.02.07	0.86700	0.87190	0.86450	0.87040	8574	0	50
2002.02.08	0.87030	0.87560	0.86990	0.87220	8198	0	50
2002.02.11	0.87080	0.88030	0.87050	0.87640	8441	0	50
2002.02.12	0.87670	0.88020	0.87400	0.87650	8164	0	50
