<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.11.18	5083.632	5467.943	4959.845	5391.389	85898	0	248
2021.11.19	5391.372	5597.259	5137.267	5138.529	85891	0	256
2021.11.20	5138.462	5697.924	5047.609	5580.425	85908	0	252
2021.11.21	5580.411	5703.489	5396.478	5560.888	85903	0	269
2021.11.22	5560.844	5851.259	5269.846	5316.953	85919	0	263
2021.11.23	5316.903	5630.030	5196.433	5515.772	85842	0	259
2021.11.24	5515.748	5751.236	5405.814	5568.770	85879	0	270
2021.11.25	5568.691	5574.123	5272.852	5418.155	85075	0	263
2021.11.26	5418.155	5520.047	5130.183	5432.001	85927	0	256
2021.11.27	5431.931	5631.113	5320.000	5500.146	85904	0	266
2021.11.28	5500.099	5585.807	5320.048	5452.969	85835	0	266
2021.11.29	5452.895	5548.828	5203.727	5215.254	85870	0	260
2021.11.30	5215.162	5447.277	4974.906	5433.737	85848	0	248
2021.12.01	5433.694	5917.820	5424.380	5459.309	85935	0	271
2021.12.02	5459.273	5596.640	5319.449	5365.886	85895	0	265
2021.12.03	5365.880	6201.449	5355.091	6172.177	85927	0	267
2021.12.04	6172.153	6379.921	6016.999	6183.473	85992	0	300
2021.12.05	6183.452	6319.579	5980.985	6093.689	85914	0	299
2021.12.06	6093.623	6239.393	5657.759	5694.120	85905	0	282
2021.12.07	5694.081	5851.929	5351.200	5415.832	85871	0	267
2021.12.08	5415.779	5447.387	5020.578	5231.191	85886	0	251
2021.12.09	5231.189	5591.123	5215.720	5469.407	85873	0	260
2021.12.10	5469.359	5864.127	5451.937	5525.836	85930	0	272
2021.12.11	5525.764	5607.621	5254.643	5400.607	85878	0	262
2021.12.12	5400.522	5698.466	5371.581	5510.941	85898	0	268
2021.12.13	5510.911	6035.529	5477.973	5941.938	85912	0	273
2021.12.14	5941.891	5951.046	5630.964	5719.589	85926	0	281
2021.12.15	5719.546	5824.051	5576.455	5595.363	85924	0	278
2021.12.16	5595.318	6197.891	5550.584	5940.268	85964	0	277
2021.12.17	5940.263	5985.278	5719.064	5830.039	85918	0	285
2021.12.18	5830.004	6299.572	5788.818	6062.156	85914	0	289
2021.12.19	6062.092	6104.974	5797.480	5997.621	85918	0	289
2021.12.20	5997.567	6271.308	5883.566	5948.418	85914	0	294
2021.12.21	5948.332	6114.630	5786.814	5924.168	85949	0	289
2021.12.22	5924.119	5969.718	5404.669	5839.272	85906	0	270
2021.12.23	5839.248	6153.051	5751.336	5834.981	85925	0	287
2021.12.24	5834.976	6021.786	5634.289	5891.401	85941	0	281
2021.12.25	5891.357	6267.261	5856.469	5948.208	85928	0	292
2021.12.26	5948.108	6480.676	5945.089	6082.475	85987	0	297
2021.12.27	6082.409	6082.409	5666.836	5994.142	85923	0	283
2021.12.28	5994.050	6165.080	5375.046	5509.641	85935	0	268
2021.12.29	5509.618	5603.218	5258.100	5337.831	85882	0	263
2021.12.30	5337.818	5489.900	4942.196	5144.534	83681	0	247
2021.12.31	5144.458	5144.458	4507.633	4589.151	85826	0	225
2022.01.01	4589.099	4798.653	4471.201	4509.053	85805	0	223
2022.01.02	4509.016	4739.575	4258.593	4497.849	85799	0	212
2022.01.03	4497.827	4646.363	4385.378	4540.219	85782	0	219
2022.01.04	4540.191	4626.061	4026.948	4051.929	85768	0	201
2022.01.05	4051.884	4302.451	3949.556	4217.524	85721	0	197
2022.01.06	4217.476	4418.354	4106.082	4397.903	85792	0	205
2022.01.07	4397.824	4426.191	4085.479	4166.455	85770	0	204
2022.01.08	4166.440	4283.337	4011.628	4057.669	85725	0	200
2022.01.09	4057.617	4258.563	3820.616	4217.918	85724	0	191
2022.01.10	4217.908	4299.111	4034.096	4110.642	85785	0	201
2022.01.11	4110.575	4563.949	4110.131	4285.458	85723	0	205
2022.01.12	4285.440	4648.581	4265.450	4408.818	85767	0	213
2022.01.13	4408.792	4497.124	4238.505	4473.597	85746	0	211
2022.01.14	4473.523	4829.268	4468.033	4705.831	85723	0	223
2022.01.15	4705.762	4812.549	4568.520	4676.859	85829	0	228
2022.01.16	4676.858	4924.213	4589.293	4898.481	85850	0	229
2022.01.17	4898.363	4912.750	4683.008	4795.350	85873	0	234
2022.01.18	4795.233	5051.719	4721.059	4898.842	85805	0	236
2022.01.19	4898.800	5361.315	4879.243	5070.051	85851	0	244
2022.01.20	5070.015	5134.791	4809.806	4834.243	85869	0	240
2022.01.21	4834.180	4860.319	4613.471	4702.336	85857	0	230
2022.01.22	4702.264	5066.957	4701.992	4978.671	85839	0	235
2022.01.23	4978.655	5396.208	4978.278	5313.445	85854	0	248
2022.01.24	5313.407	5459.488	5122.247	5433.920	85861	0	256
2022.01.25	5433.870	5701.000	5245.664	5288.274	85923	0	262
2022.01.26	5288.236	5296.106	4701.698	5030.399	85803	0	235
2022.01.27	5030.310	5877.444	4923.250	5646.560	85881	0	246
2022.01.28	5646.485	5957.174	5337.099	5485.623	85942	0	266
2022.01.29	5485.577	5832.299	5310.903	5817.734	85903	0	265
2022.01.30	5817.722	6528.013	5776.057	6059.504	85931	0	288
2022.01.31	6059.474	6403.378	6027.657	6269.760	85906	0	301
2022.02.01	6269.671	6323.238	5964.616	6160.616	85992	0	298
2022.02.02	6160.533	6370.674	5999.362	6056.351	85962	0	300
2022.02.03	6056.258	6384.607	5963.630	6088.458	85949	0	298
2022.02.04	6088.408	6176.863	5911.953	6029.925	85934	0	295
2022.02.05	6029.907	6090.546	5521.660	5630.578	85929	0	276
2022.02.06	5630.498	5978.839	5623.234	5944.771	85934	0	281
2022.02.07	5944.727	6415.611	5914.925	6238.918	85993	0	295
2022.02.08	6238.853	6720.681	6160.468	6572.325	85992	0	308
2022.02.09	6572.298	7165.756	6445.788	7103.111	85998	0	322
2022.02.10	7103.032	7433.235	6909.245	7279.535	86010	0	345
2022.02.11	7279.457	7560.295	7005.726	7445.403	85998	0	350
2022.02.12	7445.372	7554.893	6940.147	7026.624	86003	0	347
2022.02.13	7026.596	7150.366	6594.572	6756.349	86002	0	329
2022.02.14	6756.339	7044.246	6651.997	6918.673	86007	0	332
2022.02.15	6918.526	7558.243	6877.454	7429.093	86039	0	343
2022.02.16	7429.062	7684.632	7182.635	7284.000	86018	0	359
2022.02.17	7283.895	7498.726	6915.309	7278.950	86047	0	345
2022.02.18	7278.825	7278.825	6654.295	6978.437	85991	0	332
2022.02.19	6978.396	7364.439	6847.424	7152.569	85980	0	342
2022.02.20	7152.517	7684.389	6894.192	7511.557	86020	0	344
2022.02.21	7511.557	8153.306	7357.537	8095.266	86013	0	367
2022.02.22	8095.201	8654.341	7967.338	8525.584	86063	0	398
2022.02.23	8525.490	8939.097	8299.857	8601.769	86103	0	415
2022.02.24	8601.682	8794.646	7877.182	8188.283	86064	0	393
2022.02.25	8188.230	8938.373	8071.606	8898.942	86078	0	403
2022.02.26	8898.842	8992.561	7891.794	8148.399	86074	0	394
2022.02.27	8148.376	8234.564	7515.770	7523.112	86036	0	375
2022.02.28	7523.098	7577.205	7074.331	7348.952	86040	0	353
2022.03.01	7348.849	8052.668	7342.820	7787.422	86019	0	367
2022.03.02	7787.406	8196.016	7404.727	8061.178	86056	0	370
2022.03.03	8060.987	8635.590	7947.751	8502.880	86052	0	397
2022.03.04	8502.806	9204.509	8457.858	9051.140	86096	0	422
2022.03.05	9051.023	9473.678	8946.894	9285.886	86136	0	447
2022.03.06	9285.843	9335.301	8833.397	9141.824	85085	0	441
2022.03.07	9141.720	9259.886	8682.571	8968.187	86115	0	434
2022.03.08	8968.171	9052.237	7903.296	7903.296	86029	0	395
2022.03.09	7903.273	8179.410	7829.882	8052.729	86045	0	391
2022.03.10	8052.674	8796.184	8010.505	8694.289	86071	0	400
2022.03.11	8694.199	8752.618	8376.163	8594.323	86096	0	418
2022.03.12	8594.218	8720.261	7769.152	8086.167	86072	0	388
2022.03.13	8086.152	8262.464	7670.628	7939.587	86032	0	383
2022.03.14	7939.567	8031.545	7680.641	7827.187	86027	0	384
2022.03.15	7827.098	8568.102	7737.975	8565.667	86069	0	386
2022.03.16	8565.548	9234.206	8504.774	8725.453	86109	0	425
2022.03.17	8725.379	9151.413	8370.297	8972.537	86080	0	418
2022.03.18	8972.421	9902.793	8915.605	9719.454	86106	0	445
2022.03.19	9719.399	9738.496	8817.527	8892.769	86065	0	440
2022.03.20	8892.746	9783.876	8813.805	9436.488	85341	0	440
2022.03.21	9436.360	10004.096	9341.890	9826.638	86135	0	467
2022.03.22	9826.470	10977.810	9510.607	10882.899	86132	0	475
2022.03.23	10882.876	11533.098	10666.592	10870.539	86138	0	533
2022.03.24	10870.519	11732.893	10663.316	11466.271	86153	0	533
2022.03.25	11466.233	11782.019	11233.538	11299.279	86164	0	561
2022.03.26	11299.174	11651.996	11126.206	11303.517	86150	0	556
2022.03.27	11303.345	11303.345	10340.047	10818.824	86151	0	517
2022.03.28	10818.720	11563.825	10694.170	11417.398	86144	0	534
2022.03.29	11417.195	11964.087	10900.974	11907.670	86149	0	545
2022.03.30	11907.581	12061.390	10932.972	10982.258	86165	0	546
2022.03.31	10982.257	11409.342	10863.329	11176.086	86139	0	543
2022.04.01	11176.009	11179.623	10104.602	10121.106	86152	0	505
2022.04.02	10121.008	10841.414	9946.283	10601.386	86036	0	497
2022.04.03	10601.340	10942.368	9798.632	9883.532	84456	0	490
2022.04.04	9883.457	10314.046	9702.174	9702.174	86143	0	485
2022.04.05	9702.122	10306.488	9520.027	9884.357	86124	0	476
2022.04.06	9884.269	10198.584	9443.018	9458.164	86111	0	472
2022.04.07	9458.084	9640.267	8819.201	8826.931	86089	0	441
2022.04.08	8826.816	9435.467	8611.263	9103.747	86066	0	430
2022.04.09	9103.586	9398.032	8672.718	8817.302	86098	0	433
2022.04.10	8817.190	9114.562	8688.932	8820.603	86087	0	434
2022.04.11	8820.593	9571.785	8800.674	9397.467	86105	0	440
2022.04.12	9397.412	9721.517	8917.049	9645.394	86120	0	445
2022.04.13	9645.305	9704.841	9021.868	9565.397	86116	0	451
2022.04.14	9565.218	9612.436	8874.147	9164.267	86104	0	443
2022.04.15	9164.113	10014.304	9160.058	10008.111	86115	0	458
2022.04.16	10008.007	10716.429	9770.950	10474.477	86110	0	488
2022.04.17	10474.467	10585.917	9676.994	9751.975	86108	0	483
2022.04.18	9751.892	10053.270	9425.141	9589.141	85904	0	471
2022.04.19	9589.130	9713.081	8763.894	8780.383	86117	0	438
2022.04.20	8780.356	9214.281	8451.924	8630.275	86069	0	422
2022.04.21	8630.268	9213.526	8175.743	8212.417	83753	0	408
2022.04.22	8212.335	8470.232	8087.336	8364.734	86078	0	404
2022.04.23	8364.555	8640.250	8105.759	8473.535	86061	0	405
2022.04.24	8473.503	8856.497	8130.791	8184.593	86042	0	406
2022.04.25	8184.481	8202.097	7314.881	7420.630	86024	0	365
2022.04.26	7420.473	7839.912	7352.789	7582.878	86002	0	367
2022.04.27	7582.807	7867.373	7273.763	7582.401	86019	0	363
2022.04.28	7582.354	8303.697	7550.866	8145.362	86056	0	377
2022.04.29	8145.226	8368.674	7750.706	7875.109	86052	0	387
2022.04.30	7874.961	8212.958	7715.401	7963.787	86082	0	385
2022.05.01	7963.752	8631.882	7883.358	8552.240	86007	0	394
2022.05.02	8552.149	8939.880	8229.579	8878.127	86107	0	411
2022.05.03	8878.011	8927.164	8405.511	8533.186	86084	0	420
2022.05.04	8533.099	9206.532	8407.105	9192.129	86099	0	420
2022.05.05	9192.094	9637.251	8901.523	9243.983	86125	0	445
2022.05.06	9243.954	9334.101	8582.602	9042.261	85992	0	429
2022.05.07	9042.200	9681.440	9000.890	9071.867	86121	0	450
2022.05.08	9071.857	9259.172	8533.195	8722.194	86052	0	426
2022.05.09	8722.166	9082.409	8478.084	8656.968	86093	0	423
2022.05.10	8656.968	8821.839	7919.070	8293.434	86088	0	396
2022.05.11	8293.429	8466.131	7563.084	7597.800	86037	0	378
2022.05.12	7597.766	8209.147	7572.263	8147.131	86054	0	378
2022.05.13	8147.087	8260.139	7313.753	7435.698	86050	0	365
2022.05.14	7435.548	7573.535	7036.195	7570.609	86051	0	351
2022.05.15	7570.481	7773.197	6746.162	6958.377	86043	0	337
2022.05.16	6958.325	7005.794	6292.658	6442.641	85995	0	314
2022.05.17	6442.632	6631.295	5796.754	5906.740	85954	0	289
2022.05.18	5906.707	5906.707	5346.394	5391.921	85775	0	267
2022.05.19	5391.867	5692.206	5351.794	5493.164	85900	0	267
2022.05.20	5493.115	5787.104	5372.408	5738.978	85896	0	268
2022.05.21	5738.887	5812.638	5399.576	5455.776	85870	0	270
2022.05.22	5455.760	5835.589	5379.343	5799.607	85892	0	269
2022.05.23	5799.512	5817.464	5309.735	5329.795	84382	0	265
2022.05.24	5329.778	5441.441	4968.273	4997.853	85890	0	248
2022.05.25	4997.833	5349.763	4956.527	5268.834	85831	0	247
2022.05.26	5268.759	5517.710	5207.752	5301.445	85882	0	260
2022.05.27	5301.441	5597.183	5141.509	5487.459	85898	0	257
2022.05.28	5487.419	5673.004	5271.705	5559.532	85872	0	263
2022.05.29	5559.458	5585.920	5177.080	5375.175	85893	0	258
2022.05.30	5375.110	5807.310	5371.490	5482.953	85913	0	268
2022.05.31	5482.920	5613.904	5308.948	5475.106	85933	0	265
2022.06.01	5475.024	5573.067	5169.825	5529.102	85882	0	258
2022.06.02	5529.075	5695.131	5202.109	5223.868	85867	0	260
2022.06.03	5223.850	5552.398	5097.182	5363.918	85896	0	254
2022.06.04	5363.857	5775.768	5295.600	5631.467	85913	0	264
2022.06.05	5631.452	5687.735	5406.333	5552.249	85858	0	270
2022.06.06	5552.159	5595.206	4834.757	4867.053	85868	0	241
2022.06.07	4867.005	4905.521	4652.563	4875.193	85813	0	232
2022.06.08	4875.122	5148.057	4835.384	5065.804	85854	0	241
2022.06.09	5065.797	5401.621	4652.231	4652.231	85852	0	232
2022.06.10	4652.175	4934.676	4590.907	4846.871	85811	0	229
2022.06.11	4846.862	5062.544	4815.066	4873.435	85841	0	240
2022.06.12	4873.371	4885.112	4475.913	4598.356	85781	0	223
2022.06.13	4598.240	4598.240	4081.129	4087.988	85756	0	204
2022.06.14	4087.978	4188.590	3946.209	4023.416	85775	0	197
2022.06.15	4023.375	4373.953	3987.567	4256.103	85777	0	199
2022.06.16	4256.010	4285.713	3989.717	4033.611	85760	0	199
2022.06.17	4033.585	4044.260	3664.470	3815.653	85677	0	183
2022.06.18	3815.635	4103.133	3775.685	3983.358	85652	0	188
2022.06.19	3983.343	4098.151	3820.373	3959.276	85717	0	191
2022.06.20	3959.265	4206.411	3916.279	4165.700	85718	0	195
2022.06.21	4165.673	4210.195	3989.009	4086.938	85687	0	199
2022.06.22	4086.888	4311.312	3974.760	4220.952	85760	0	198
2022.06.23	4220.887	4234.173	3980.788	4043.606	85758	0	199
2022.06.24	4043.598	4220.218	3759.047	4219.702	85745	0	187
2022.06.25	4219.676	4370.974	4119.242	4173.383	85750	0	205
2022.06.26	4173.344	4527.070	4155.288	4511.654	85761	0	207
2022.06.27	4511.620	4892.026	4507.025	4788.012	85823	0	225
2022.06.28	4787.978	4961.039	4519.694	4694.297	85814	0	226
2022.06.29	4694.214	4741.828	4546.529	4571.531	85806	0	227
2022.06.30	4571.512	4796.350	4359.883	4483.328	85772	0	218
2022.07.01	4483.305	4542.054	4272.265	4383.825	85804	0	213
2022.07.02	4383.800	4664.837	4283.881	4602.082	85789	0	214
2022.07.03	4602.048	4713.743	4552.463	4579.147	85778	0	227
2022.07.04	4579.071	4659.980	4310.587	4456.153	85757	0	215
2022.07.05	4456.095	4742.121	4362.958	4705.083	85781	0	218
2022.07.06	4705.063	4941.438	4623.375	4878.128	85820	0	231
2022.07.07	4878.059	5359.104	4782.680	5055.111	85852	0	239
2022.07.08	5055.088	5246.413	4928.123	4978.697	85884	0	246
2022.07.09	4978.682	5466.243	4943.468	5170.135	85896	0	247
2022.07.10	5170.022	5327.183	4974.056	5009.424	85855	0	248
2022.07.11	5009.394	5295.509	4960.663	5024.197	85839	0	248
2022.07.12	5024.119	5274.515	4996.208	5134.041	85857	0	249
2022.07.13	5133.996	5356.876	5033.866	5106.860	85921	0	251
2022.07.14	5106.853	5258.217	4974.669	5168.609	85879	0	248
2022.07.15	5168.535	5551.770	5133.257	5551.520	85870	0	256
2022.07.16	5551.491	5653.909	5277.963	5345.553	85864	0	264
2022.07.17	5345.538	5365.231	4457.129	4490.818	85819	0	222
2022.07.18	4490.800	4617.364	4360.867	4475.738	85803	0	218
2022.07.19	4475.668	4475.668	4085.563	4200.060	85749	0	204
2022.07.20	4199.991	4428.044	4195.985	4352.095	85763	0	209
2022.07.21	4352.078	4639.980	4252.654	4618.305	85774	0	212
2022.07.22	4618.304	5040.521	4584.141	4846.829	85840	0	229
2022.07.23	4846.779	4846.779	4360.740	4524.655	85767	0	218
2022.07.24	4524.589	4666.892	4341.139	4625.664	85774	0	217
2022.07.25	4625.613	4647.214	4308.393	4308.393	85784	0	215
2022.07.26	4308.381	4311.333	3984.402	4033.972	85727	0	199
2022.07.27	4033.929	4104.194	3674.302	3772.573	85626	0	183
2022.07.28	3772.505	3772.505	3322.577	3459.969	85593	0	166
2022.07.29	3459.947	3898.597	3403.716	3882.394	85604	0	170
2022.07.30	3882.360	4067.835	3840.439	3975.630	85673	0	192
2022.07.31	3975.580	4095.572	3837.443	3964.182	85692	0	191
2022.08.01	3964.168	4019.684	3759.863	3790.765	85672	0	188
2022.08.02	3790.733	4258.462	3772.498	3815.899	85746	0	188
2022.08.03	3815.899	3972.095	3701.657	3701.657	85664	0	185
2022.08.04	3701.625	3932.089	3662.772	3711.285	85663	0	183
2022.08.05	3711.261	3853.180	3549.320	3575.664	85677	0	177
2022.08.06	3575.651	4100.966	3533.503	4059.098	85688	0	176
2022.08.07	4059.089	4083.770	3823.645	3912.410	85691	0	191
2022.08.08	3912.409	4052.939	3707.511	3806.055	85714	0	185
2022.08.09	3806.047	3806.047	3549.875	3623.611	85696	0	177
2022.08.10	3623.553	3768.840	3566.250	3716.258	85650	0	178
2022.08.11	3716.247	3968.935	3614.116	3963.954	85689	0	180
2022.08.12	3963.899	4151.728	3939.966	3992.773	85730	0	197
2022.08.13	3992.729	4115.285	3805.918	3979.334	85689	0	190
2022.08.14	3979.245	4017.218	3772.443	3918.028	85663	0	188
2022.08.15	3917.998	4049.626	3654.886	3679.851	85669	0	182
2022.08.16	3679.834	3774.134	3371.746	3515.796	85630	0	168
2022.08.17	3515.789	3558.049	3383.473	3431.680	85599	0	169
2022.08.18	3431.639	3553.893	3349.304	3482.800	85647	0	167
2022.08.19	3482.758	3530.085	3403.921	3514.699	85632	0	170
2022.08.20	3514.684	3536.466	3204.672	3398.196	85537	0	160
2022.08.21	3398.120	3788.550	3388.289	3711.392	85559	0	169
2022.08.22	3711.335	3721.339	3395.434	3410.861	85602	0	169
2022.08.23	3410.841	3714.522	3348.143	3708.560	85529	0	167
2022.08.24	3708.520	3770.081	3508.014	3606.977	85624	0	175
2022.08.25	3606.949	3920.734	3589.469	3831.460	84780	0	179
2022.08.26	3831.382	3960.296	3742.165	3783.753	85698	0	187
2022.08.27	3783.716	4013.771	3715.467	3869.460	85705	0	185
2022.08.28	3869.458	3935.650	3417.013	3443.960	85651	0	170
2022.08.29	3443.922	3524.373	3123.675	3211.273	83270	0	156
2022.08.30	3211.239	3349.522	3189.447	3311.642	85519	0	159
2022.08.31	3311.619	3400.268	3173.235	3289.415	85549	0	158
2022.09.01	3289.340	3331.561	3170.692	3285.926	85506	0	158
2022.09.02	3285.853	3373.358	3136.788	3315.235	85571	0	156
2022.09.03	3315.179	3367.752	2880.076	2894.815	85247	0	144
2022.09.04	2894.788	3008.749	2824.249	2937.350	85181	0	141
2022.09.05	2937.303	3119.659	2897.302	3041.022	85480	0	144
2022.09.06	3040.973	3333.854	3004.296	3301.546	85551	0	150
2022.09.07	3301.524	3512.865	3140.911	3166.642	85573	0	157
2022.09.08	3166.580	3548.899	3137.725	3355.195	85559	0	156
2022.09.09	3355.159	3507.759	3222.631	3391.978	85561	0	161
2022.09.10	3391.937	3885.859	3358.677	3879.093	85683	0	168
