2015.01.27,00:00,2060.00,2060.25,2018.75,2043.25,26506
2015.01.28,00:00,2043.00,2052.25,1997.00,2000.00,36793
2015.01.29,00:00,2000.00,2025.50,1987.75,2024.50,34632
2015.01.30,00:00,2024.75,2026.00,1999.00,2007.50,34127
2015.02.02,00:00,1997.25,2024.00,1979.50,2021.00,38549
2015.02.03,00:00,2021.00,2050.00,2013.25,2047.00,27487
2015.02.04,00:00,2046.75,2054.75,2028.50,2030.50,29687
2015.02.05,00:00,2030.25,2064.25,2026.50,2061.25,28302
2015.02.06,00:00,2061.00,2072.50,2053.00,2054.75,25231
2015.02.09,00:00,2052.25,2056.50,2041.50,2047.50,25320
2015.02.10,00:00,2047.75,2071.00,2045.25,2066.50,24250
2015.02.11,00:00,2066.75,2083.00,2057.00,2077.75,23562
2015.02.12,00:00,2078.00,2089.00,2062.25,2086.50,24552
2015.02.13,00:00,2086.25,2095.50,2085.25,2094.75,15428
2015.02.16,00:00,2095.25,2097.25,2089.00,2089.25,3407
2015.02.17,00:00,2085.75,2101.25,2083.50,2100.25,14925
2015.02.18,00:00,2099.75,2101.00,2091.25,2098.00,12672
2015.02.19,00:00,2098.25,2102.00,2090.00,2099.00,12824
2015.02.20,00:00,2098.75,2111.25,2084.75,2110.00,18824
2015.02.23,00:00,2109.50,2110.75,2102.50,2109.50,11133
2015.02.24,00:00,2109.25,2118.50,2105.50,2115.75,13071
2015.02.25,00:00,2115.75,2119.25,2109.00,2112.50,10250
2015.02.26,00:00,2112.75,2116.50,2103.25,2111.75,10577
2015.02.27,00:00,2111.75,2112.75,2103.75,2104.75,9379
2015.03.02,00:00,2106.00,2117.00,2102.25,2116.00,8204
2015.03.03,00:00,2115.75,2116.00,2097.25,2106.50,10360
2015.03.04,00:00,2106.25,2106.25,2087.00,2097.75,14636
2015.03.05,00:00,2097.50,2105.00,2095.00,2101.25,11750
2015.03.06,00:00,2101.00,2105.00,2069.00,2072.00,16846
2015.03.09,00:00,2074.50,2084.00,2067.75,2079.00,5105
2015.03.10,00:00,2079.25,2079.50,2043.00,2045.00,8172
2015.03.11,00:00,2045.50,2053.75,2040.00,2042.25,7282
2015.03.12,00:00,2043.25,2068.00,2040.00,2065.00,14415
2015.03.13,00:00,2066.00,2070.25,2040.75,2050.50,16433
2015.03.16,00:00,2051.00,2082.25,2045.25,2075.00,16488
2015.03.17,00:00,2074.75,2078.50,2064.00,2074.00,17151
2015.03.18,00:00,2074.00,2107.25,2060.00,2100.75,33118
2015.03.19,00:00,2101.50,2106.75,2084.75,2088.00,23814
2015.03.20,00:00,2087.75,2114.25,2085.50,2107.00,11459
2015.03.23,00:00,2106.75,2114.75,2101.00,2102.50,11476
2015.03.24,00:00,2102.00,2108.50,2090.75,2093.00,14453
2015.03.25,00:00,2092.75,2097.00,2060.00,2064.00,18663
2015.03.26,00:00,2063.50,2066.50,2041.00,2057.50,26775
2015.03.27,00:00,2058.00,2065.25,2048.75,2060.50,20106
2015.03.30,00:00,2062.00,2089.00,2055.00,2082.00,14879
2015.03.31,00:00,2081.75,2084.25,2064.00,2066.25,16171
2015.04.01,00:00,2066.00,2068.25,2041.25,2061.75,27924
2015.04.02,00:00,2062.00,2072.25,2051.75,2068.50,16547
2015.04.03,00:00,2068.25,2071.25,2045.75,2047.00,3164
2015.04.06,00:00,2050.00,2087.50,2046.50,2080.00,9171
2015.04.07,00:00,2079.50,2090.50,2073.75,2075.75,12473
2015.04.08,00:00,2075.00,2087.75,2072.25,2084.25,16520
2015.04.09,00:00,2084.00,2094.25,2074.25,2092.50,14574
2015.04.10,00:00,2092.25,2103.50,2090.75,2102.00,8840
2015.04.13,00:00,2102.75,2109.00,2092.75,2094.25,11586
2015.04.14,00:00,2094.00,2100.00,2083.00,2098.00,14468
2015.04.15,00:00,2098.25,2112.50,2094.50,2108.00,13058
2015.04.16,00:00,2107.75,2111.75,2096.50,2107.75,11031
2015.04.17,00:00,2107.50,2108.75,2071.50,2077.75,19919
2015.04.20,00:00,2088.00,2104.50,2085.75,2097.75,12436
2015.04.21,00:00,2097.50,2112.25,2094.50,2098.75,14571
2015.04.22,00:00,2098.50,2109.25,2086.25,2105.50,18264
2015.04.23,00:00,2105.00,2119.75,2093.75,2113.50,16031
2015.04.24,00:00,2113.75,2120.75,2109.25,2116.75,14815
2015.04.27,00:00,2119.00,2125.75,2106.50,2109.50,16187
2015.04.28,00:00,2109.75,2118.50,2094.25,2118.00,20157
2015.04.29,00:00,2117.50,2118.75,2096.75,2104.50,27457
2015.04.30,00:00,2104.25,2108.00,2076.50,2088.50,30142
2015.05.01,00:00,2088.75,2108.00,2086.75,2105.00,8470
2015.05.04,00:00,2107.25,2121.00,2104.25,2115.50,12061
2015.05.05,00:00,2115.75,2117.75,2087.75,2090.00,21382
2015.05.06,00:00,2090.50,2098.25,2066.00,2079.75,22555
2015.05.07,00:00,2079.50,2092.75,2061.75,2088.25,22613
2015.05.08,00:00,2088.50,2118.00,2088.50,2115.75,14806
2015.05.11,00:00,2114.00,2118.25,2100.50,2101.50,11672
