<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.21	25881.25	26261.55	25871.75	26253.50	1058938	0	0
2019.08.22	26247.25	26371.55	26084.55	26208.00	1274764	0	0
2019.08.23	26203.75	26342.75	25489.05	25671.05	2069828	0	0
2019.08.26	25456.75	25977.25	25264.75	25913.00	2584721	0	0
2019.08.27	25928.25	26059.75	25709.55	25762.50	1697689	0	0
2019.08.28	25755.75	26040.05	25619.05	25987.50	1501614	0	0
2019.08.29	25982.75	26402.55	25926.25	26359.50	1332960	0	0
2019.08.30	26355.25	26554.25	26296.50	26372.05	1275243	0	0
2019.09.02	26202.75	26365.75	26110.55	26208.55	933311	0	0
2019.09.03	26190.75	26299.75	25975.55	26106.00	1752190	0	0
2019.09.04	26097.75	26383.75	26080.25	26370.00	1169440	0	0
2019.09.05	26368.25	26840.55	26352.75	26684.50	1257036	0	0
2019.09.06	26682.75	26864.05	26682.75	26806.05	1097581	0	0
2019.09.09	26803.25	26909.55	26770.55	26850.50	882782	0	0
2019.09.10	26849.25	26915.25	26722.55	26904.00	1139486	0	0
2019.09.11	26898.25	27162.25	26845.25	27151.50	1051220	0	0
2019.09.12	27150.25	27316.75	27107.55	27172.00	1345093	0	0
2019.09.13	27188.75	27318.25	27188.75	27218.55	933380	0	0
2019.09.16	27107.75	27176.55	27010.75	27110.40	1305220	0	0
2019.09.17	27108.75	27131.25	26980.55	27110.90	950929	0	0
2019.09.18	27115.75	27176.05	26897.55	27152.90	932277	0	0
2019.09.19	27156.75	27259.55	26989.25	27079.40	1031685	0	0
2019.09.20	27073.25	27172.55	26883.55	26889.55	968983	0	0
2019.09.23	26956.25	27039.75	26801.55	26992.40	1020998	0	0
2019.09.24	26998.75	27096.75	26683.55	26849.40	1301360	0	0
2019.09.25	26842.75	26996.05	26713.75	26955.90	1270080	0	0
2019.09.26	26953.75	27037.75	26779.55	26881.40	1153328	0	0
2019.09.27	26883.75	26987.25	26686.55	26794.05	1285534	0	0
2019.09.30	26895.25	26964.55	26802.25	26951.90	1102746	0	0
2019.10.01	26945.25	27035.75	26513.55	26549.40	1254348	0	0
2019.10.02	26553.75	26612.75	25928.05	26003.90	1590069	0	0
2019.10.03	26005.25	26181.75	25701.55	26167.40	1768029	0	0
2019.10.04	26174.25	26546.05	26057.25	26512.55	1360185	0	0
2019.10.07	26345.25	26611.55	26337.90	26419.40	1299200	0	0
2019.10.08	26414.25	26545.75	26090.55	26141.40	1749879	0	0
2019.10.09	26134.75	26395.75	26081.75	26324.40	1568430	0	0
2019.10.10	26317.25	26595.25	25980.25	26558.40	2166870	0	0
2019.10.11	26555.75	26970.55	26493.25	26770.55	1590355	0	0
2019.10.14	26760.75	26890.75	26633.25	26749.40	1192050	0	0
2019.10.15	26747.25	27075.55	26747.25	26989.40	1037997	0	0
2019.10.16	26994.25	27013.55	26888.25	26929.40	1070718	0	0
2019.10.17	26921.25	27082.75	26872.75	26992.40	1043178	0	0
2019.10.18	26993.25	27019.25	26723.55	26750.55	1052784	0	0
2019.10.21	26720.75	26833.25	26703.55	26790.40	894089	0	0
2019.10.22	26795.75	26900.55	26712.75	26729.40	930122	0	0
2019.10.23	26746.75	26847.55	26585.25	26789.90	1050250	0	0
2019.10.24	26811.25	26867.55	26659.55	26741.90	937047	0	0
2019.10.25	26763.75	26963.55	26706.75	26898.05	773247	0	0
2019.10.28	26922.25	27116.05	26922.25	27038.90	766863	0	0
2019.10.29	27047.25	27104.55	26964.75	27046.40	764923	0	0
2019.10.30	27047.75	27220.25	26938.50	27178.40	853771	0	0
2019.10.31	27170.75	27175.25	26844.55	26974.40	1106149	0	0
2019.11.01	26981.25	27274.55	26955.25	27256.55	757158	0	0
2019.11.04	27274.25	27446.55	27274.25	27385.40	705727	0	0
2019.11.05	27390.75	27489.55	27363.25	27415.40	863999	0	0
2019.11.06	27416.75	27465.75	27338.55	27440.90	772228	0	0
2019.11.07	27441.75	27734.55	27387.25	27679.90	898442	0	0
2019.11.08	27676.75	27709.25	27541.55	27627.05	806635	0	0
2019.11.11	27639.25	27669.55	27468.55	27658.40	771244	0	0
2019.11.12	27654.25	27728.55	27594.05	27645.40	803693	0	0
2019.11.13	27658.25	27767.25	27519.75	27762.40	860247	0	0
2019.11.14	27764.75	27802.25	27631.05	27747.90	926200	0	0
2019.11.15	27747.75	27966.55	27732.75	27946.55	740861	0	0
2019.11.18	27954.75	28054.75	27923.75	28011.40	767676	0	0
2019.11.19	28009.75	28124.75	27858.55	27877.90	848790	0	0
2019.11.20	27879.25	27879.25	27640.55	27797.40	1104499	0	0
2019.11.21	27712.75	27841.75	27650.25	27744.40	1215150	0	0
2019.11.22	27749.25	27864.55	27719.25	27860.05	832413	0	0
2019.11.25	27927.75	28041.25	27901.25	28024.40	580896	0	0
2019.11.26	28021.75	28146.25	27995.75	28130.40	753617	0	0
2019.11.27	28117.75	28168.75	28055.55	28147.90	596785	0	0
2019.11.28	28150.25	28151.75	28041.25	28101.55	381277	0	0
2019.11.29	28107.75	28119.25	28038.55	28068.55	510695	0	0
2019.12.02	28080.25	28193.75	27768.75	27769.40	970474	0	0
2019.12.03	27777.25	27843.25	27309.55	27488.90	1236474	0	0
2019.12.04	27479.75	27723.05	27393.75	27638.40	1068150	0	0
2019.12.05	27638.25	27769.75	27555.55	27678.90	1012130	0	0
2019.12.06	27682.25	28035.55	27672.75	28012.55	737530	0	0
2019.12.09	28020.25	28041.75	27874.75	27891.90	662568	0	0
2019.12.10	27892.25	27955.75	27721.75	27923.90	995477	0	0
2019.12.11	27911.25	27976.75	27801.55	27929.40	885418	0	0
2019.12.12	27928.75	28225.55	27853.25	28145.40	1138861	0	0
2019.12.13	28197.25	28295.55	28033.55	28163.55	1297934	0	0
2019.12.16	28191.75	28342.05	28155.25	28227.40	738946	0	0
2019.12.17	28230.25	28341.55	28170.25	28264.90	728174	0	0
2019.12.18	28261.25	28331.55	28254.75	28280.90	579959	0	0
2019.12.19	28283.25	28418.75	28251.25	28406.40	596733	0	0
2019.12.20	28404.75	28522.55	28372.75	28475.55	575567	0	0
2019.12.23	28487.75	28578.75	28472.25	28555.90	460062	0	0
2019.12.24	28557.75	28582.75	28501.55	28517.05	239521	0	0
2019.12.26	28539.25	28620.55	28521.25	28599.40	261211	0	0
2019.12.27	28600.25	28716.75	28593.25	28605.55	526305	0	0
2019.12.30	28615.25	28655.25	28400.05	28435.40	703761	0	0
